nan,5.989769040991843596e-01,4.689375791480115963e-01,3.969190459130034765e-01,4.640976030465877034e-01,4.480111575121367706e-01,4.308075858122102364e-01,2.603404947678779613e-01,3.435154103971822526e-01,1.966323113086809460e-01,2.286779754147326149e-01,3.000270924880340528e-01,2.443863127885899933e-01,3.695458193465018248e-01,2.460404740435374882e-01,3.170914801860663657e-01,3.125299779865148841e-01,3.178551385930420969e-01,2.586637808983571207e-01,3.598604377314932878e-01
5.989769040991843596e-01,nan,4.291826529415679325e-01,4.041116762938032902e-01,4.167616566501370357e-01,3.664992443843845815e-01,3.840893506945971536e-01,2.434720578259362556e-01,3.345825759118681297e-01,1.641083818427195307e-01,1.798220031151760434e-01,2.517914954202991606e-01,1.861656784929338615e-01,3.116179218522616701e-01,2.344482132241344219e-01,3.151819311367251020e-01,2.717720843027922051e-01,2.453408499141462584e-01,2.372484391457816699e-01,2.942452040182227391e-01
4.689375791480115407e-01,4.291826529415679325e-01,nan,4.333955241968863170e-01,4.924869078979020043e-01,5.121033588856611640e-01,4.899325676548817454e-01,3.200404199276943307e-01,3.451522465243634374e-01,2.782377248099175415e-01,2.937333272337787071e-01,3.347034389490735062e-01,2.618972459540425679e-01,3.613832214469412385e-01,2.448895743507918388e-01,3.314993738840689153e-01,3.114389134209649690e-01,3.061414077252601618e-01,3.016402850864614016e-01,3.358591545594013517e-01
3.969190459130034765e-01,4.041116762938032347e-01,4.333955241968863170e-01,nan,5.130439695097295250e-01,5.618737089071583757e-01,4.543961675164425174e-01,3.673395601496613483e-01,3.747515195144888733e-01,2.558760040672445335e-01,2.632224833036235778e-01,2.963836245430065963e-01,2.950252449073859640e-01,3.523398308668034828e-01,2.752877795234016101e-01,3.784799762182741723e-01,2.885358107982095022e-01,3.065260846392354188e-01,3.098450293846406467e-01,3.048762556999009554e-01
4.640976030465876478e-01,4.167616566501370912e-01,4.924869078979020043e-01,5.130439695097295250e-01,nan,4.886675012320043643e-01,6.290684388850954489e-01,4.104145786561551046e-01,4.749906328465244854e-01,3.134585383724668994e-01,3.452131238837236049e-01,3.986481176106868030e-01,3.581225196260902077e-01,4.362505001766756041e-01,3.119923988659629166e-01,4.620533343641650692e-01,3.449363000298146242e-01,3.790452111932428592e-01,3.856076509357438398e-01,4.214890641667638493e-01
4.480111575121367706e-01,3.664992443843845260e-01,5.121033588856611640e-01,5.618737089071583757e-01,4.886675012320043643e-01,nan,5.367102799573677530e-01,4.155230744053620140e-01,3.826637646980275420e-01,3.252985799237274600e-01,3.403690146884518763e-01,3.618121979597223037e-01,3.846895121443145715e-01,4.210754090826249740e-01,3.467480840115596541e-01,3.784127934958703698e-01,3.108096545690209878e-01,3.657216189155231278e-01,3.483339427609760119e-01,3.684808969507959442e-01
4.308075858122102364e-01,3.840893506945972646e-01,4.899325676548817454e-01,4.543961675164425174e-01,6.290684388850954489e-01,5.367102799573677530e-01,nan,3.867639376227655079e-01,4.181662973855257981e-01,3.585316974707013493e-01,3.980122698916774837e-01,4.057827098387686848e-01,3.840395562670199658e-01,4.703606562833460014e-01,3.309062856118099583e-01,4.297038705760726773e-01,3.800519949250981133e-01,4.154077903352841883e-01,3.899076527119580970e-01,4.570744148792347250e-01
2.603404947678779613e-01,2.434720578259362833e-01,3.200404199276942752e-01,3.673395601496613483e-01,4.104145786561549936e-01,4.155230744053620140e-01,3.867639376227653969e-01,nan,6.146230776764498582e-01,5.412002309059962268e-01,4.707066624854158166e-01,5.183017274704558863e-01,4.449379659706909629e-01,5.089685085016415478e-01,6.158759928039403420e-01,5.923879126270252815e-01,4.928988175463114296e-01,4.828913963979245549e-01,4.501502165323256199e-01,4.865181596127348684e-01
3.435154103971823081e-01,3.345825759118681297e-01,3.451522465243634374e-01,3.747515195144888733e-01,4.749906328465244854e-01,3.826637646980275420e-01,4.181662973855257981e-01,6.146230776764498582e-01,nan,3.623351259569053684e-01,3.750704953763936422e-01,4.930440977982540884e-01,3.867646189323323269e-01,5.407712235320295546e-01,4.622658879176743674e-01,6.801545842547039866e-01,5.090843769900387228e-01,4.225919307329878971e-01,4.882246133878840877e-01,5.356855081129476837e-01
1.966323113086809460e-01,1.641083818427195029e-01,2.782377248099175415e-01,2.558760040672445335e-01,3.134585383724668994e-01,3.252985799237275155e-01,3.585316974707012938e-01,5.412002309059963379e-01,3.623351259569053684e-01,nan,5.006058789268669207e-01,4.604812346174578797e-01,5.155055063983040586e-01,4.284824229090846148e-01,4.942749502117348981e-01,4.114067796480747052e-01,4.335030663629765857e-01,4.906826263055488746e-01,4.032942957603974921e-01,4.061711395990830198e-01
2.286779754147326149e-01,1.798220031151760434e-01,2.937333272337787071e-01,2.632224833036235778e-01,3.452131238837236049e-01,3.403690146884518763e-01,3.980122698916775392e-01,4.707066624854158166e-01,3.750704953763935312e-01,5.006058789268669207e-01,nan,5.321222289864147026e-01,4.434379495788267622e-01,4.049247144422531974e-01,4.240253084795305161e-01,4.184187077978395730e-01,4.302848117563714547e-01,5.282582269467708258e-01,4.856918941099229725e-01,4.166350571608076758e-01
3.000270924880340528e-01,2.517914954202991606e-01,3.347034389490735062e-01,2.963836245430065963e-01,3.986481176106868030e-01,3.618121979597223037e-01,4.057827098387686848e-01,5.183017274704558863e-01,4.930440977982540884e-01,4.604812346174578797e-01,5.321222289864148136e-01,nan,3.911758401887195924e-01,4.902108703613137219e-01,4.848880984024374063e-01,5.112115003251433976e-01,5.813452594801066242e-01,5.979854441992463743e-01,6.327710750398395367e-01,5.458560138981776166e-01
2.443863127885899933e-01,1.861656784929338615e-01,2.618972459540425124e-01,2.950252449073859640e-01,3.581225196260902077e-01,3.846895121443145715e-01,3.840395562670199103e-01,4.449379659706909629e-01,3.867646189323323269e-01,5.155055063983040586e-01,4.434379495788267067e-01,3.911758401887196479e-01,nan,4.551148207603234463e-01,4.438753415379204093e-01,4.357504398054883876e-01,3.551102300521034039e-01,5.041106824102971062e-01,3.743945073508506138e-01,4.128617976901864384e-01
3.695458193465018248e-01,3.116179218522616701e-01,3.613832214469412385e-01,3.523398308668034828e-01,4.362505001766756041e-01,4.210754090826250851e-01,4.703606562833460014e-01,5.089685085016415478e-01,5.407712235320295546e-01,4.284824229090845593e-01,4.049247144422531974e-01,4.902108703613137219e-01,4.551148207603235574e-01,nan,4.501128243511707261e-01,5.492418726949367391e-01,4.866465315623179078e-01,5.178302398943929186e-01,5.240726566928776142e-01,6.641574689235288931e-01
2.460404740435374882e-01,2.344482132241344219e-01,2.448895743507917833e-01,2.752877795234016101e-01,3.119923988659629166e-01,3.467480840115596541e-01,3.309062856118099583e-01,6.158759928039402309e-01,4.622658879176743674e-01,4.942749502117347871e-01,4.240253084795305161e-01,4.848880984024374063e-01,4.438753415379204093e-01,4.501128243511707261e-01,nan,5.362697167618212246e-01,5.936601107686081402e-01,5.191618725813869073e-01,4.525493294888474072e-01,4.599719866933084100e-01
3.170914801860663657e-01,3.151819311367251020e-01,3.314993738840689153e-01,3.784799762182741167e-01,4.620533343641650692e-01,3.784127934958703698e-01,4.297038705760727328e-01,5.923879126270252815e-01,6.801545842547039866e-01,4.114067796480746497e-01,4.184187077978395730e-01,5.112115003251433976e-01,4.357504398054883876e-01,5.492418726949368502e-01,5.362697167618213356e-01,nan,6.392145704678968698e-01,4.579080748855219873e-01,5.988674046340730639e-01,5.944566201945377104e-01
3.125299779865148286e-01,2.717720843027922051e-01,3.114389134209649690e-01,2.885358107982095022e-01,3.449363000298146242e-01,3.108096545690209878e-01,3.800519949250981133e-01,4.928988175463114296e-01,5.090843769900388338e-01,4.335030663629764747e-01,4.302848117563714547e-01,5.813452594801067352e-01,3.551102300521034039e-01,4.866465315623179078e-01,5.936601107686082512e-01,6.392145704678968698e-01,nan,5.494351910418066032e-01,6.507109777814440443e-01,5.997669623711393561e-01
3.178551385930420969e-01,2.453408499141462029e-01,3.061414077252601618e-01,3.065260846392354188e-01,3.790452111932428592e-01,3.657216189155230723e-01,4.154077903352841883e-01,4.828913963979245549e-01,4.225919307329878971e-01,4.906826263055488746e-01,5.282582269467708258e-01,5.979854441992463743e-01,5.041106824102971062e-01,5.178302398943928075e-01,5.191618725813869073e-01,4.579080748855219318e-01,5.494351910418066032e-01,nan,5.742943220729764819e-01,5.862849630121005351e-01
2.586637808983571207e-01,2.372484391457816699e-01,3.016402850864614016e-01,3.098450293846406467e-01,3.856076509357438398e-01,3.483339427609760119e-01,3.899076527119580970e-01,4.501502165323256199e-01,4.882246133878840877e-01,4.032942957603975476e-01,4.856918941099230835e-01,6.327710750398395367e-01,3.743945073508505583e-01,5.240726566928776142e-01,4.525493294888474072e-01,5.988674046340731749e-01,6.507109777814440443e-01,5.742943220729765930e-01,nan,6.378961308983984724e-01
3.598604377314932878e-01,2.942452040182227391e-01,3.358591545594014072e-01,3.048762556999009554e-01,4.214890641667638493e-01,3.684808969507959442e-01,4.570744148792347250e-01,4.865181596127349795e-01,5.356855081129476837e-01,4.061711395990830198e-01,4.166350571608076758e-01,5.458560138981775056e-01,4.128617976901864384e-01,6.641574689235288931e-01,4.599719866933085211e-01,5.944566201945377104e-01,5.997669623711393561e-01,5.862849630121005351e-01,6.378961308983984724e-01,nan
